tweet,label
нжг  «—нќн бг’— Ён «б«жбнг»н«ѕ ... 2 гнѕ«бне Ён —н«÷е ж«Ќѕе ж гег‘е яг«д ... г»—жя бг’— ж н«—н  н»ён Ён «е г«г »«ббЏ»е «я — гд яѕ«,joy
«ћб” жЌнѕе «г«г «б бЁ«“ »Џѕ джг «б«жб«ѕ??« «»Џ «б«жбнг»н«ѕ ж« д«жб ‘Ўн—е гд «бћ»д «б—жгн??жћѕ  дЁ”н «Ёя— »Џгё Ён ‘∆ е«г??«д«г «ж б« «д«г??,none
«Ќ« ѕ»н ёЎЏж« Џбн «б«жбнг»н«ѕ Џ‘«д нћн»нж« гƒ г— «Џб«д «б”ж»— «б«г«—« н Ён г’— !!,surprise
гн—н ё—н’г’ «Ќ»н» ёб»н! &lt;3 &lt;3 &lt;3  —жЌ «ЁЎ— нбш«! : P,joy
е–« яб«г жЁя— ’«Ќ» ћ—нѕе «б—«н «б–н «”«Ѕ б№  «Ќгѕ «б”Џѕжд ж«”«Ѕ ббяжн  ж«б”Џжѕне  гЌ‘жг н« Џг «Ќгѕ «б”Џѕжд,anger
«б« н—жд «б–нд  ёб»ж« я»жѕд«  «Ћ— ЁЏб ег е–е Ёнд«њ,surprise
е—»н «»дн «де няжд »Ўб Ён «б«жбнг»н«ѕ жн—ЁЏ —«” »бѕе «бг«дн«.,none
Rm411: «д« «жб гд я г џ»де Џ‘«д «д”«д ж«д« «жб гд ‘ян Ё—Ќе Џбн џгше !,sadness
г—Џ»,fear
«б дгне «б»‘—не Ё г’— ен «д ж«Ќѕ г‘ б«ён ‘џб нбг гд 20 ‘ќ’ г‘ б«ённд ‘џб Рб ж«Ќѕ «бЁнд ћднј Џ‘«д нЏбгег «“«н нб«ёж ‘џб???? ж—»д« нѕнг «б«ждЎе????????,joy
saudi 40  «—Ќгд« н« г” ‘«— ж“«—е «бѕЁ«Џ бж я«д Ёне  Ќ–н— я«д Џд Ў—нё «бёдж«е «б—”гне  «г« Ёё«бя –« г« ндЁЏ н гдѕ”,anger
ёѕ  Ќгб Ён «Џг«ёя Ќ“д «б”днд бяд Џдѕг« ” ћѕ Ќ»н»я нЏ«дн жбж ёбнб« ” ёбЏ Џд яб «Ќ“«дя б —”г »”ге бг  ” ЎЏ нжг« б —”ге« Џбн жћея,love
ж «д« ж«ёЁ Ён «бЎ«»ж— »«ќѕ ё—÷ «б 12 гбн«— гд ’дѕжё «бдёѕ бён  Ќ«ће џ—н»е «жн ... бён   —ян« » ѕнег 5 гбн«— ... !!,surprise
жгнд Ён г’— г«»нЌ»‘ н—ћЏ «б»н  нб«ён «бџѕ« гя—жде жЁ—«ќ »«дне њњ,surprise
zh:  ябд« ÷ѕ г—нг »нЁж—82 жб« нЁбЌ «б”«Ќ— ЌнЋ « н «ѕЏ”же« е«бг‘Џж–е ????,anger
: Ќд« гЏя н«еб«б бж’«—г«’«—  ћгеж—я «бж«Ён ѕ«нг г’«Ёня  д»н  Ё—Ќд« »Ёж“ Ён «жб «бг‘ж«— ж«ббе гЏя жЌд« »Џѕ г«дќбня    гЏя н«еб«бЕ,joy
ж»«д Ќ“де ябе ж ÷ЏЁе бг« Ё«ё,sadness
lolo123   sabah   ’»«Ќ «бЁб,joy
 ’жн  гнд««««« !!!! «ббе н”«гЌег ѕбжё  Џ—Ёж« гнд« »” еёжб —»д« я»н— «ќѕж« Ќбге жЌбгд« »«бЁ«ндб  StaracArabia  гнд« ЏЎ«,sadness
г«еж жб« ё÷не  Џѕн гд «бџ«Ѕ «ж  «ћнб «бЌя«не Ёне« «д,surprise
Џдѕг«  Ќ» ‘ќ’«р гд ёб»я б«   џн— г‘«Џ—я  ћ«ее Ќ н бж яЋ—  «ќЎ«ƒе !! б«д «бЏёб еж «б–н нџ÷» «г« «бёб» Ён»ён гбн∆«р »«бЌ» ?,love
aneen000: н»е «д« Ќдн  бяЋ— «‘н«Ѕ .. ж«жбег «д  н»е «‘ ё  бя н»е жндя н»е ««ќ бж «д  г”«Ё— ж —ћЏЏу бн ««ќ,love
«ббе нЌЁў «еб ”ж—н« ж«б«»—н«Ѕ »яб гя«д бяд «д ё бж «—ћж« «д нб«“гж« «бЎџ«е «б–нд  ”»»ж« »ё бег жнЌжбж« Ќн« ег б—Џ» жћЌнг бЏб е–« н—ѕЏег,sympathy
—ЁЏ Џбг ѕжбе «ќ—н Ён «б«жбнг»н«ѕ гд «Ќѕ б«Џ»н «б—г«не «бЏ”я—ннд нѕб Џбн ёже ян«д «бѕжбе «ббн «Ќд« Ёне« ??,none
"«ббе нћ»— я”— ёбж»яг Ён џ«бн яг°жнџЁ— бе« »џЁ—«де гё’—жд гЏяг «ќн «бџ«бн ° жЏ“«∆д« «д «бёбж»  Ќ“д бЌ“дяг ЁЏўг «ббе «ћ—д« ж«ћ—яг.",sympathy
«—ж«Ќд« гЏяг н« «еб «б”де Ён «б‘«г Ён ”«Џе «б«” ћ«»е н«—» нЏћб »д’—яг жнЋ» яг жнќ–б »‘«— жћдѕе гд —«Ё÷еЕ,sympathy
е«я–« я«Ё— »‘«—  « яЁ—жд «бд«” Џбн г“«ћяг,surprise
:     «д« ќ«нЁ «џдн н« —«ћб г‘ яѕе ??????????,fear
—»д« н’»—ег жнд’—ег жн—ћЏег «г«ядег  «бЌ—не б”нѕ жЎ»бе,sympathy
: Ќ—Р  «б—жЌ бгд Ё«—Р ег »Нн  жгд ѕгжЏн џ—Р ег  ЌНн Џ—«ён  Ќ“д  ‘ћд,sadness
г«Ён‘ ж”нбе «Џ—Ё где« ћѕ«жб «бЏ«» «бЁ—ё ж «б«Џ»нд «бг’—ннд Ён «б«жбнг»н«ѕ њњ,none
:  «бЌ”г «бЏ”я—н б«»ѕ где жб«»ѕ г«  Ќ —ё  ’дЏ«Ѕ гЋб г« «Ќ —ё   Џѕд ж  «б÷«бЏ ж   Џ“ жѕг—  ћгнЏе« гд ё»б «бЌжЋн жЏЁ«‘ « »«Џ «бЕ,anger
Ёне ѕжб я н— » Ёж“ »гнѕ«бне Ён «б«жбнг»н«ѕ ’ѕЁе »”»» гже»е б«Џ» «ж б«Џ»е ж’»— жгћежѕ . «б’нд б« .  Ќ” «де« гдўжге гд «б’џ—,none
д÷«б «б”»Џ  г« нћ—н Ён  Ќб» нЋ»  «д «б«гн—ян нЌ«жб  ж—нЎ «б—ж”н «яЋ— »ндг« н”Џн «б«”—«∆нбн б«Ў№№«бе «г№ѕ «бЌ№—»...,anger
’»«Ќ «бќн— бб‘Џ» «б«г—ня«дн «бЏўнг .. Ќд« гЏяг ёб»«р жё«б»«р ..,sympathy
нЏдн «д« »ё —Ќ Џ «б«я«жд «  «бге ге »д «нћ «бг’—ннд Ён «б«жбнг»н«ѕ «де« яб нжг  я » ќ”«—е яб «бг’—ннд «ббн ‘«—яж «бде«—ѕе ж —нЌ дЁ”е«..!!,sadness
ж«не нЏдн  —жЌ г ћн‘њ ж«не нЏдн еж«е« гЁн‘ .,sadness
"»д«Ѕ ѕж «бЏ»«ѕе Ќё°бяд г‘ ‘—Ў дёЏѕ дЏ“б яб Ў«∆Ёе гд «б‘Џ» ждё”гег «гг. жЌ н «б»Ў«ёе б«“г д‘нб где« ќ«де «бѕн«де “н «б«—ѕд г« Џгб ",surprise
«÷—«» «б«Ў»«Ѕ «бЏг«дннд5 « ÷«гд гЏяг »«Џ«ѕе »Џ÷  џ—нѕ« яг ..,sympathy
«бў«е— «дн «» ѕн  жЏбн Ќ»я џѕн   ‘Џ—  «б—н«÷,love
«не ѕ« н« Ќ«“жг»жб!! ????????,surprise
ггяд няжд «»же « ж”Ўбе Џ‘«д нж’б »Ўжбе »—е «Ћнж»н« »” г«нёѕ—‘ нѕќбе «б«жбнг»н«ѕ Ў»Џ«,none
Ќ««««÷— ѕ« «д н  «г—н ^ *,joy
:  ‘я—« г«— д нжжб *Ў«е— нджн «ё«бе г«— д нжб* *Ў«е— н —«ћЏ Џд «б«’«»е ж нжб нёжѕ г—«д «бЋб«Ћ«Ѕ*????????????,anger
яЁ—е њ  Ќ н «бЏѕѕ «” ќ”—же Ёнд« нёжбя я«г жЋб«Ћнд ж«Ќѕ,anger
: жЁ«ёѕ «б‘∆ нЏЎне »»–ќ б«де «ѕ—н «бд«”?? »г—«—е Ќ—г«де?? ?,sympathy
"яуншЁ њњњ х  буяу «дс  хќс№жхдс  ёубу»ш№ ќс№–сбу  «бућу№гц№ншЏу № °  жх«Ќр№»ш№яу »ш№’ц№ѕхёу ..!",surprise
г Џ«ЎЁе гЏ «б«ёбн«  »н«ябжде« Џбёе «бг”«янд,sympathy
б”е ќ«нЁе ??,fear
Џ№гн ггяд бг« «ћн « ћж“ »д я «ћ»бе« Ё№№÷е г‘  ѕе»   «б«»   бне ен« »д н «б «дне Ён  «б«жбнг»н«ѕ :) :) 3:),none
»я—е «ќ »«—н «бёѕ—«  нггге г—е ќ«нЁе ??????,fear
awad:  BeautifulMind * н«бежн Џ «бя”Ёе «бн «д  Ёне« н« Ќ«“г Ќ«“г*????????????,surprise
:    «бЌх» «б«Џўгш : еж «д  Ќ ÷д ’ж—е гбнц∆е »гб«гЌ «б‘ќ’ «б–н  хЌ»е ..  жнбне«г”жд «бџ«гѕн 15k гЌ»,love
ж«ббе яѕ«»нд г« «д« гн“«д «еж,anger
џ“б ѕдн«н гд ѕждя «”жѕ гд Џнждя??,love
"ж «б«д гЏ «бћѕ ж«б»—д”«  ж «г Џ «бЏ«» «б«жбнг»н«ѕ Џбн «б«Ўб«ё °”»«ё «б 400 г — Џѕж —ћ«б",joy
н«ќн я”г «бЏ—’ «ббн —ЁЏ Џбг џн— Џбг г’— Ён ѕќбе «б«жбнг»н«ѕ Џбн я”г «ббн нѕ«ЁЏ Џде Џбн я”г «ббн г«ня”гж‘. ен д«ё’е Ќ—ёе ѕгњ  —ћЏж« Ќг«ѕе,anger
"ћѕн« ‘жЁж «бЁ—ё бг« ћ« ѕж— ен—н ‘жЁж янЁ ќ«нЁе Џбне« жбг« ћ« ѕж— ”жћнд ‘Ё «‘  ”жн гд ж—«е«° жёЌе е«бг«ядн гд нжге«????",fear
»нёжбж« «бг —ж џбн ...«д« »ён  ќ«нЁе «д«г «’Ќн «б«ён «’б«Ќ «ё ’«ѕн ћѕнѕ »ж————не г «б«’б«««Ќ,fear
Nour геж ‘џ«б Џ«ѕн «бг‘ябе Ён «бЁжд Џдѕ ябе .. Ќ«жб  Ќ» «бб«» »ён :D,joy
: «ќ№ «—  «бЌ№№» «ббн н—Ё№№? ёб№»я г№д ж”№Ў егжг№я г№‘ нџ—ё№я Ё ег№жг «я№ —..  ?”г№№№?,love
бЎнЁе ЌЁбе «Ё  «Ќ «б«жбнг»н«ѕ .. «б»—«“нб ѕжбе ‘»е Ёён—е ж ябе« Џ‘ж«∆н«  »” » бг Ёбж” я н— Џбн ёЁ« «б«Ќѕ«Ћ «б—н«÷не ѕн,none
«б‘»«» ж«бЁ н«  »н»–бж« гћежѕ«  Ён «б«жбнг»н«ѕ Џ‘«д «”г »бѕег ..ж  «б”н”н »нг—гЎ «”г г’— Ён «бжЌб » »Џне бб”Џжѕне ж Ў»нЏ гЏ «б’е«нде,sadness
«д  ѕ«—н »«д‘џ«бн жб« Ќ»я ‘∆ ќн«бн,joy
«бЁ гбнжд г»—жжжжж я бд«ѕн «б«ебн »ѕ«не гжЁёе »«–д «ббе  Ќне ббЏёнѕ «»д »бѕн  ж”нг «бгЌгѕ »н—ж ,joy
BKBASHY: ё’Ё —ж”н/’Ёжн ЏднЁ Џбн Ќб»     ж’г  Џ—»н Ќён— ћѕ«р     ждќ‘н гд жб«ѕе  Ў—Ё нѕг— «бя—е «б«—÷не ё«Ў»е  яЁн ё б«р »«бг”бгнд,anger
«Ё  «Ќ «б«жбнг»н«ѕ Ё« дн????,sadness
еееееееееееееееееееееееееееееееееееееееееее г—г—е,joy
’бж« Џбн ћ«»— ќж«Ў— «бг”«янд .. ’бн «ббе Џбне ж”бг,joy
”ддн ”дћ«— яг« д”нд« гћ«“— «ќ—н ж—»г« ”д’Ёё ббё« б нжг« г« жд’Ёе »«бжЎдн б«де ё«б ябге «ж Ё÷Ќ гЁ”ѕ я«д гЏе н ё«”г «бЁ”«ѕ дЌд ‘Џ» н’Ёё ббћб«ѕ,anger
: «Ћё «д »б«ѕ ”бг«д џн— яб «б»б«ѕ ж«д е–« «б‘ќ’ ”нЏ«ё» Џбн д’»е жЁ”«ѕе   нгдн нд Ќб ‘ќ’не ”Џжѕн бн» “ «»д«Ѕ ћбѕ е,anger
г’ЎЁн нжд” ж ж«∆б «бё»«дн...«»ж —няе «Ќ”д гдяж« н« «ж”ќ ‘ќ’н нд,anger
noon: яб» г’«» »ћ—жЌ »”»» “ћ«ћ«  я”—е« «бг ў«е—жд «б«гн—я«д. ж«бяб г Џ«ЎЁ б«де џн— гЁежг янЁ  яжд ЏднЁр« ж«д   Ќ ћ ÷ѕ —∆н” б«Ќ г«бЕ,sympathy
"яг «ќ»— я№ ц «дя№ ц д»÷ ёб»н њ!! «Џ–—ндн .. Ё«д« ”нЅ Ён «бЌ”«» . . . жб« « ёд «бЏѕ .. бядн «” «– Ён «бџ“б °°  џ“б",love
Ён «д ў«— «жб г»«—е Ён «б«жбнг»н«ѕ  ћгЏ »нд Џ—»н ж«”—«∆нбн жябЏ«ѕе ”Ќ» жябд« д‘нѕ »»Ўжб« е «бќ«—ёе D:,none
:  гƒЋ— .. нЎб» «б”г«Ќ гд «»не жеж г жЁн жн ж”б «бне б« ћѕжн бё»бе «Џ –«— Џбн ћ»нд гн  џ«ѕ— «бЌн«е .  нжг «бћгЏе  бг«–« д’г    Џ«Е,sympathy
Џ«н“нд дќЎЁег »Џѕ «б«жбнг»н«ѕ жб«Џн» д« ябег н ’ж—ж« гЏ«ег жд”нЎ— «Ќд« »Џѕ яѕе »ѕб «г—ня« ??,none
г« ‘ я—е ёѕг д”«∆не Ён «б«жбнг»н«ѕ »” Ќ«ће Џ”б «б’—«Ќе .,joy
»«бў»Ў .. ж»Џѕнд «бЁ—ё «ббн ггяд д”ѕ ёѕ«ге« «ж дЏгб ёѕ«ге« гЁ«ћ«е Ён я«” «бЏ«бг г‘ е —Ќг Ён «б«жбнг»н«ѕ,none
бн” »«нѕнд« Ќнбе ”жн г”Ќ  бя «бѕгжЏ «б н  ё б «Ё—«Ќд«  «—е »Џѕ «ќ—н  ”е«г «б‘жё??,sadness
ќ«нЁе гд «бёѕ—«  я«дн «жб г—е «ќ »—,fear
Ќнбе ”ебе ж—ќн’е бб ќб’ гд «б’ѕ« Џбн «бгЏ«ѕд б »ѕж ћѕнѕе »гяжд ж«Ќѕ ЁёЎ!  Ќнб  гЎ»ќ,surprise
«б»д«  «ббн Ё «б«жбнг»н«ѕ ябег Ёб«  Ё‘‘ќ Џ‘«д —»д« г»нѕн‘ бЌѕ яб Ќ«ће «е ж«ббе,sadness
«ё”н ‘Џж— ггяд  Ќ”е «б—ћ«б ??,sadness
г’— ѕ«ќбе «б«жбнг»н«ѕ » 122 б«Џ» гЁн‘ жб« ѕе»не . «бяжн  ѕ«ќб »я«г б«Џ» . ћ«»ж« «бѕе»  Ёенѕ «бѕнЌ«дн Ёќ— «бЏ—» Ё «б«жбнг»н«ѕ ??,sadness
«нже «б«жбнг»н«ѕ ж «бяж—е ж «б д” ж «бЎ«н—е «бд”«∆н «ег гдя бЌѕ г«  Ёгнег «ж  ёбѕнег ??,none
«д  »—ћж«“н “н Ё—Ќњ,anger
: «бяб«» «бќ«∆де  дЁ÷Ќ ж Ё÷Ќ дЁ”е« Џбн  жн —! е–« «б«—Џд н”» гЏ«жне ж’Ќ«»е —”жб «ббе Ёг”ќ «ббе ”гЏ е «г«г «бЏбд,anger
:  еѕндн «б«Ќб«г “«ене ÷«Ќяе г” »‘—е »џѕ ћгнб »Ќ÷д «б«г«дн  гдЌдн ё»бе Џбн ћ»нд «бЏг—  ‘Ён ћ—«Ќ «н«г Џћ«Ё,love
џ»  10 ѕё«∆ё бён  гж—« « «ж  ‘е— !! «бн »’н— гЏ«д« е«ѕ« «ё”г »«ббе г‘ гЏёжжжжб,surprise
: 2   ЌжЋн гд‘ё. нЁ÷Ќ «бг‘—жЏ «б«н—«дн »«бнгд   «бнгд  ’дЏ«Ѕ  «б»Ќ—нд  ќЎ— «н—«д  Ќ“» «б‘нЎ«д   «н—«д ѕжбе «—е«»не,anger
ye   ббе ѕ—е гд »Ўб ‘ег гЌ» бжЎде жгќб’ бе ея–« ег «б—ћ«б «бгб»нд бдѕ«Ѕ «бжЎд,love
”Џжѕн«  яЋ— ед «ббж« н н—ЁЏд «’ж« ед Ўб»« бЌёжёед ж«Ќ —«г «ќ н«—« ед. еƒб«Ѕ д”«Ѕ «Ќ»»д «б—н«÷е жг«—”де« ё»б «б«жбнг»н«ѕ,none
«бж«Ќѕ »Џѕ г« ‘«Ё г” жн «бћ“«∆— ж«бЏ—«ё Ён «б«жбнг»н«ѕ »нёжб гдя ббе н« Ќ”«г н« »ѕ—н,sadness
г‘ Џ«—Ёнд дќ‘ Ён гжѕ г« ‘ «б«ебн ж”Ў “Ќге «б«жбнг»н«ѕ ѕн,none
гЏяг ёб»« ж ё«б»«,sympathy
«ббе ” — »џн  «ћн» «бЏнѕ Ён ж«Ќѕ  ћ«ж“ е жд”н  «дн «”жё  нѕ— жг«Џгб  Ќ”«»н «» Џѕ Џде бнд н ћ«ж“ «б нѕ— я«гб ж»Џѕе« «—ћЏ нгнд жёЁ  «—ншЌ ќжЁ??,fear
wa2l  еж «Ќд« дёжб Ўж— нёжбж« «Ќб»же еж нЏдн гЁн‘ Ќѕ «Џ —÷ Џбн г— ÷н! ѕе Ќ н Ќ«“г «г«г « ‘ г гд г— ÷н!,anger
Џ«гбнд «не н«Ќбжнд ж«Ќ‘дн гд «б’»Ќ »” я«д Џдѕн «г Ќ«д »ён,joy
е«дн —г“н «б«Ё÷б ббЁ—нё жнёѕ— нЏгб Ё—ёе “н гд ќ» «б«жбнг»н «ббн я«д гЏ«е Ён «б«жбнг»н«ѕ  «б”ж»— «б«ебн ??,none
«нЎ«бн« Ё—÷  Џбн «г—ня« ‘жЎ Ё«’б Ён д’Ё де«∆н «бя—е «бЎ«∆—е »3 Aces ж—« »Џ÷ »Џѕ г« я«дж« г «ќ—нд «б‘жЎ ябе .. ѕ—«г« «б«жбнг»н«ѕ н« д«««” ????,none
«д« Џдѕн Ёж»н« гд «бўб«г ж«б«г«яд «бЏ«бне ж«б«г«яд «бЁ«÷не ??????,fear
«” «– ж”нг нёжб ббћгнЏ «де«Ѕ ќѕг«  жћ«б” н ябг Ён ”«дѕ,anger
е–« «бд”д«” «Ќгѕ гж”н ж’ге Џ«— Џбн «б«Џб«г «бг’—н,anger
—н жн  бг« г‘ г «»Џ «б«жбнг»н«ѕ,none
: Џдѕг« «’г  ж бћг «бѕгжЏ гб«гЌ Џнд«н «Џбг Ќнде« «д «б«»ћѕне Џћ“  Џд  яжнд «бЌ—жЁ «б н «Ќ «ће« бб»жЌ..   —ж“,sadness
"гхЁхнш‘у  «’шЏш»х гхду  «бхќцƒсЁх гхду «бх»хѕр«ншеш ° Џшбх‘у«ду «ду ш« Џш«—рЁх  «бхдуеш«ншеш »х”ш дуЁх”шя   ш»хѕр« ????",fear
«–« «Ќ» «бёб» ‘н∆«уу —« ех «бЏнд ћде ??,love
558: яб бнбе Ќя«не «дЋ— бя д»÷« н  Џ«дё ёб»н «»ѕ∆е« ж «дене« »ябге «Ќ»я,love
: «б”нѕ  «б’—ќн «бЌ”дн  «д «бЏ«ћ“ Џд «бгж«ћее «бЏбгне нбћ« «бн «б«”«бн» «б»енгне гд ”»«» жЎЏд ж ћ—нЌ ж ”ёнЎ же–« еж... hЕ,anger
"bh: «ббег «‘Ё г—÷«д« жг—÷н «бг”бгнд. «ббег «‘Ё гд «деяег ° ж« Џ»ег «б«бг. «ббег «б»”ег Ћж» «б’Ќе ж«бЏ«Ёне° »—Ќг я н« «—Е",sympathy
«Ё÷б б«Џ» Ён  «—нќ «б«жбнг»н«ѕ дняжб«” г«”ж «д« ё——  яѕе ж«ѕн е «ббё» :D,none
ћЏб «»жн .. «ббн Џд «бѕдн« Ёд« Ё «бћд«д : ж гЎ— «б—Ќге Џбне  «ббе н—Ќге,sympathy
»ён ћ«н  ёжбн жѕ«Џ .. н« Ќбг Ё« дн ж —«Ќ .. г”»‘ џн—  «жћ««««««««««Џ .. ????,sadness
гЁн‘ Ў«жбе Ё «б«жбнг»н«ѕњ,none
mee1:  «бЌх» »цб« Џд«ё дЁ«ё .!,love
"Ќр“хнцд «д т нц« ёбш»нц гсд–т “хгсд Ўжнцбш ж«бшћхгснцЏ нц”»» бшРт °° «бш«бшгс ..",sadness
ж“н— ѕ«ќбне«б«дёб«» »нёжб: дЏн‘ Џ’—« –е»н« б я« Ё «бё÷«Ѕ гЏ «б‘—Ўе ж«бћн‘ ж «б«Џб«г ! ..ж «б‘Џ» г‘ ен я« Ё ж «б« е«н ÷—» Џбн ёЁ«е »” н«Ќжбњ,anger
: ЏЁн  «ббе Џд ћжЁд »еј г нд‘«Ё няд  «б÷нё Ён ’ѕ—е жб« ћ«» беј Ў«—н..,sadness
4ever Ќб» «ббн  «ябя ????,anger
ж »”г  –«  «бдё«» я«де« »ѕ— «÷«Ѕ «ббнб —џг «бўбге ен дћге  Ќ  «бдё«»  «бё  ен ж—ѕе  »ён гЋ«б ббЏЁе... ????????????,love
г”№« «б»—ѕ ????.  Alley Mount Of Leban,joy
г–нЏ ёд«е «бднб бб—н«÷е «б«е»б «ббн ‘бшд« Ўжб «б«жбнг»н«ѕ г«“«б нд ў— «Ќгѕ Џ»ѕ «бЏ“н“ «б–н «д”Ќ»  бб«”Ё  »”»» «б«’«»е,anger
«б«жбнг»н«ѕ,none
ќ«нЁ нћн «бнжг «ббн гЏ—Ё‘ «ж’бя Ёне?,fear
гг« «Џћ»дн гд гё«бе «бя« »е «бёѕн—е ѕ Ёж“не «б»я—Ён Џд гд нЌгн Ќёжё «бЎЁб ѕ«ќб «б«”—е ж«де «д «б«ж«д «д нен« «бгћ гЏ бгЌ«”»е яб гд н”∆ «бне,love
ќ«нЁ гд гж«ћее «бёѕ«ѕн,fear
«б’»— б”е ”«я  н« жнбн гд ”я« е,fear
: бг« »ё—« я «» »нён г Џ«ЎЁе  бё«∆н«р гЏ «бя« » я«д ’«Ќ» н ё«Џѕе  Ќянбн Ќж«—.,sympathy
